"/tmp/audio.wav",0.000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.046439909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.092879818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.139319727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.185759637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.232199546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.278639455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.325079365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.371519274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.417959183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.464399092,0.447829,0.333522,0.0817678,0,0.0994977,0.232787,0.187955,0.202836,0.122845,0,0,0,0.362399,1.24155,0.386443,0.883224,1.05365,0.494547,1.03163,0.952175,0.689951,0.0128481,1.63463,0
,0.510839002,3.00041e-05,0.279434,0.20338,0,0.126039,0.194808,0.188266,0.217568,0.146465,0,0,0,0.00585707,1.33131,0.393307,0.917004,0.834777,0.413863,0.751349,1.00105,0.822614,0.0124565,1.43481,0.0486838
,0.557278911,0.00479611,0,0,0,0.179179,0.149108,0.224177,0.361158,0.0574195,0.0026203,0,0,2.24674,0.500136,0.100271,0.376949,0.299697,0.316773,0.663544,2.07077,0.33447,0.0339367,0.520376,0.13788
,0.603718820,0.00932296,0,0,0,0.114598,0.0271497,0.0405657,0.460253,0.0283411,0,0,0,3.1384,0.239935,0.00901203,0.289502,0.20347,0.27269,0.184451,2.69837,0.160872,0.00413473,0.499162,0.00655045
,0.650158730,0.00990131,0,0,0,0.0511327,0.0201412,0.00277822,0.518191,0.00807404,0,0,0,3.39238,0.0311257,0,0.219438,0.103392,0.325466,0.0879802,2.86269,0.0464885,0,0.429965,0
,0.696598639,0.0105043,0.297486,0,0,0,0.0158222,0,0.569258,0,0,0,0,3.54694,0.313058,0,0.160523,0.0172805,0.322441,0.0834829,2.97694,0.00116172,0,0.410405,9.19002e-05
,0.743038548,1.47658,0,0,0,0,0.0393896,0,0.573049,0,0,0,0.102952,3.89445,0.0370745,0,0.103594,0.0259518,0.376467,0.0861684,2.81999,0.000783964,0,0.347577,0.0725457
,0.789478458,1.57779,0,0,0,0,0.0333483,0,0.590016,0,0,0,0.0470476,4.01592,0.0431508,0,0.0808336,0.0381453,0.361266,0.0897875,2.80518,0,0,0.292671,0.0333536
,0.835918367,1.61788,0.000215256,0,0,0,0,0,0.594995,0,0,0,0.0352743,4.09602,0.0446422,0,0,0.0470387,0.218263,0.0881167,2.75073,0,0,0.304457,0.0250243
,0.882358276,1.36575,0.0290452,0,0,0,0,0,0.586251,0.00107354,0,0,0.0197478,3.88938,0.0546189,0.0862755,0,0.042355,0.179651,0.261358,2.78997,0.00722455,0,0.221979,0.0139974
,0.928798185,0.41975,0.0560229,0.02924,0,0,0,0,0.629562,0,0,0,0.321927,3.31287,0.117998,0.397321,0.000313957,0.0269619,0.198015,0.0912978,3.15869,0.00256537,0,0.213118,0.2264
,0.975238095,0.946155,0.0354039,0,0,0,0,0,0.634839,0,0,0,0.246232,3.49173,0.0579589,0.410502,0.00471255,0.0203889,0.220298,0.0699166,3.0997,0.00314602,0,0.244254,0.173097
,1.021678004,1.35812,0.0329137,0,0,0,0,0,0.624808,0,0,0,0.079785,3.58916,0.058794,0.430835,0.00691354,0.0190537,0.225072,0.0793445,2.97754,0.0034353,0.00146701,0.478819,0.0560867
,1.068117913,1.40774,0.0375737,0,0,0,0.0490088,0,0.607722,0,0,0,0.0448226,3.26234,0.0703179,0.530016,0.00631367,0.0187134,0.346007,0.0910956,2.93374,0.00382226,0.00525504,0.706832,0.0315091
,1.114557823,1.30921,0.0314994,0,0,0,0.152436,0,0.594518,0,0,0,0,2.90526,0.163428,0.483824,0.00294815,0.035131,0.553926,0.285798,2.80631,0.00291745,0.00798768,0.944513,0
,1.160997732,1.22424,0.200768,0,0,0,0.270913,0,0.518539,0,0,0,0.0384333,2.65446,0.197886,0.401459,0.0280778,0.067323,0.753146,0.418259,2.5773,0,0.00955068,1.34113,0.0270176
,1.207437641,0.355061,0.631331,0.0487754,0,0,0,0.0719676,0.320154,0,0,0,0,2.32566,0.596295,0.862186,0.134092,0,0,1.14427,1.92257,0.00113257,0.00340085,0.964702,0.0422144
,1.253877551,1.10662,0.156496,0,0,0,0,0.0592036,0.472826,0,0,0,0,3.01943,0.147811,0.542047,0.13395,0,0,0.836515,2.41468,0,0.00156834,0.324751,0.0385031
,1.300317460,1.41819,0,0,0,0,0.0109132,0.0261301,0.546303,0,0,0,0.132947,3.37141,0,0.431502,0.132036,0,0.0231847,0.383905,2.6955,0,0.000646131,0.221239,0.140461
,1.346757369,1.527,0,0,0,0,0.0406428,0.00301053,0.568599,0,0,0,0.0626401,3.57412,0,0.360913,0.132123,0,0.0863439,0.163722,2.7845,0,0.00109642,0.21426,0.104395
,1.393197278,1.51997,0,0,0,0,0.0800304,0.00851744,0.575061,0,0,0,0.0530719,3.62823,0,0.309273,0.0653524,0.0405348,0.170021,0.0503887,2.75144,0,0.00204095,0.299558,0.100387
,1.439637188,1.47693,0,0,0,0.00437811,0.182929,0.00228524,0.560659,0,0,0,0.0625152,3.38925,0.0258566,0.267151,0.0314729,0.113705,0.388625,0.0370319,2.64409,0,0.00509452,0.618649,0.0989664
,1.486077097,1.30932,0.142232,0,0,0.0361035,0.338196,0,0.520846,0,0,0,0.134521,2.56974,0.168715,0.174497,0.0375793,0.178382,0.718484,0.0288824,2.50869,0.0198808,0.0730687,1.04861,0.169396
,1.532517006,0.528631,0.413792,0.0438142,0,0.0528641,0.513063,0,0.359355,0,0,0,0.140095,1.98927,0.567027,0.0490769,0.11162,0.276195,1.08998,0.149187,2.32686,0.00774312,0.00659597,0.940578,0.215122
,1.578956916,0.699675,0.130524,0,0,0,0.134517,0,0.498761,0.00434581,0,0,0.190427,3.14516,0.241993,0.0246437,0.326972,0.0549433,0.285778,0.062867,2.50498,0.0423249,0.0326264,0.235867,0.260651
,1.625396825,1.19178,0.00358411,0,0,0,0,0,0.54561,0.00389623,0,0,0.216763,3.61247,0.0945375,0.0354373,0.167965,0.0259272,0.00238801,0.0577813,2.46573,0.0384244,0.0277342,0.194246,0.185054
,1.671836734,1.3598,0,0,0,0,0,0,0.569989,0,0,0,0.12402,3.80436,0.0712648,0.0188685,0.0564753,0.0267738,0.00125237,0.00394377,2.45173,0.0111285,0.0224307,0.224909,0.103121
,1.718276643,1.41479,0,0,0,0,0,0,0.564573,0,0,0,0.0789486,3.99967,0.0458814,0,0.0547528,0.329853,0,0,2.49159,0,0.0134005,0.256069,0.0554987
,1.764716553,1.37035,0,0,0,0.0648772,0.00863197,0,0.541645,0,0,0,0.0530452,4.18488,0.0389741,0,0.0425741,0.694972,0.0183383,0,2.46613,0,0.00420029,0.378194,0.0372893
,1.811156462,1.19729,0,0,0,0.0701564,0.122089,0,0.494443,0,0,0,0.106218,3.94419,0.035726,0,0.0356553,0.847066,0.259373,0.162378,2.30502,0,0.00539788,0.583594,0.0746684
,1.857596371,0.792837,0,0,0,0.0389379,0.336098,0.0106167,0.354862,0,0,0,0.399457,3.24716,0.14002,0,0.0408915,0.888142,0.714026,0.210556,1.89878,0,0.0248963,0.882948,0.280807
,1.904036281,0.492414,0,0,0,0,0.48128,0.0408233,0.150123,0.00322863,0,0,0.710934,1.98283,0.261837,0.0343348,0.0438366,0.551726,1.02246,0.119109,1.82902,0.0181335,0.00611097,1.41325,0.542003
,1.950476190,0.00845397,0,0,0.106731,0.048145,0,0.0284054,0.515105,0.00504928,0,0,0.0040714,2.84664,0.00869539,0.0673872,0.198745,0.450749,0,0.111844,2.71795,0.0365022,0.00113466,0.40879,0.206793
,1.996916099,0.00793144,0,0,0.0756211,0.0335026,0,0.0168174,0.570834,0.00112907,0,0,0.0040384,2.89849,0,0.0954237,0.142998,0.299274,0,0.073169,2.84819,0.0166773,6.08757e-05,0.375464,0.197982
,2.043356009,0.00768645,0,0,0,0,0,0.0114339,0.583192,0,0,0,0.0030068,2.95993,0,0.13609,0.100822,0.192533,0,0.0423649,2.90816,0.0114151,0.000361161,0.32711,0.186819
,2.089795918,1.41879,0.012688,0,0,0,0,0.0115768,0.557224,0,0,0,0.0466282,3.35495,0.0119839,0.217248,0.0712522,0.120711,0,0.0423653,2.67868,0.0117475,0.00109635,0.28056,0.134124
,2.136235827,1.28142,0.0150272,0,0,0,0.0148008,0.022349,0.533503,0,0,0,0.189881,3.37009,0.0258518,0.318331,0.029355,0.184058,0.0314438,0.075888,2.6704,0.00646974,0.0013841,0.258646,0.258191
,2.182675736,1.23138,0.0247421,0,0,0,0.0214655,0.112039,0.47462,0,0,0,0.147688,3.18659,0.0290547,0.598188,0.0213227,0.433249,0.0783784,0.32858,2.58329,0,0.00165103,0.426511,0.209337
,2.229115646,0.693376,0.195562,0,0,0,0.0441814,0.158762,0.345619,0,0,0,0.166499,2.59474,0.198188,0.628988,0.0443402,0.72437,0.144912,0.460981,2.16192,0,0.00198196,0.980137,0.3367
,2.275555555,0.565724,0.36981,0,0,0.0664035,0.258048,0.0125737,0.489122,0,0,0,0.00532109,1.30807,0.75211,0.208522,0.0368429,0.51304,0.555809,0.198292,2.8855,0,0.00181831,1.36609,0.239171
,2.321995464,1.12857,0.284799,0,0,0,0,0.0491226,0.609928,0,0,0,0.00815883,2.69906,0.354107,0.148251,0.0683044,0.0344129,0.0256461,0.137205,2.9661,0.00278478,0.00021769,0.326984,0.325516
,2.368435374,0.0106175,0,0,0,0,0,0.0302255,0.65779,0.00395682,0,0,0.000692045,3.06754,0.0712489,0.133836,0.0916399,0.0362787,0.0169281,0.0844234,3.08373,0.0254141,0,0.310257,0.0276108
,2.414875283,0.0122154,0,0,0.051203,0,0,0.0195551,0.669558,0,0,0,0,3.26185,0.0360988,0.130639,0.126473,0.0490096,0,0.0546197,3.10275,0.0023536,0,0.334292,0
,2.461315192,0.377007,0.093801,0,0,0,0,0.00518268,0.665719,0,0,0,0,3.42733,0.10102,0.156093,0.122129,0.075519,0,0.0144759,3.01195,0.000293377,0,0.336256,0
,2.507755102,1.57885,0.0182576,0,0,0,0.0340407,0,0.610888,0,0,0,0,3.59553,0.0172443,0.249881,0.332081,0.111071,0.111974,0,2.8269,0,0,0.285631,0
,2.554195011,1.46739,0.0876839,0,0,0,0.168562,0,0.609766,0,0,0,0,3.18015,0.369839,0.352171,0.48581,0.140534,0.406408,0,2.77744,0,0.000229739,0.265833,0
,2.600634920,1.32809,0.20479,0,0,0,0.349293,0,0.583451,0,0,0,0,2.07673,0.838343,0.444752,0.535322,0.153263,0.767234,0.152579,2.87297,0,0.00140486,0.319717,0
,2.647074829,0.561481,0.262156,0,0,0,0.384609,0,0.3477,0,0.537596,0.546367,0.0590806,0.696217,1.09985,0.569606,0.624435,0.144844,0.886464,0.567541,2.37972,0,0.297663,0.690551,0.0415321
