"/tmp/audio.wav",0.000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.046439909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.092879818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.139319727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.185759637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.232199546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.278639455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.325079365,9.09351e-05,0,0,0,0,0,0,0.298882,0.132114,0,0.001362,0.0295249,0.0177513,0.0535852,1.79362,0.419976,0.0524301,0.429374,0.123181,1.51405,0.975298,0.408822,0.0229011,2.78751
,0.371519274,0,0,0,0,0,0.0116531,0,0.179026,0.146653,0,0.0112546,0.0262656,0,0,2.05784,0.311175,0,0.0403123,0.158826,2.41949,0.845294,0.0844827,0.186315,2.68996
,0.417959183,0,0,0,0,0,0.0667154,0,0.199222,0.13596,0,0.00918855,0.0186617,0,0,2.44833,0.081291,0,0.141734,0.0539047,3.01621,0.763614,0,0.152112,2.45015
,0.464399092,0,0,0,0,0,0.128279,0.0193328,0.173799,0.124894,0,0.00654946,0.0175164,0,0,2.60744,0,0,0.272524,0.055326,3.19144,0.701459,0.00119726,0.108423,2.53643
,0.510839002,0,0,0,0,0,0.190046,0.00525211,0.122847,0.102789,0,0.00386414,0.0248867,0,0,2.67362,0,0,0.403745,0.0188165,3.24102,0.577312,0.0062841,0.0639691,2.80413
,0.557278911,0,0,0,0,0,0.251459,0.00199863,0.0952232,0.0583937,0,0,0.0353064,0,0,2.73791,0,0,0.534215,0.0201168,3.27809,0.327966,0.0113465,0,3.20515
,0.603718820,0,0,0,0,0,0,0.0368208,0.452376,0,0,0,0.0386488,0,0,2.53622,0.0216504,0,0,0.148061,3.777,0,0.0127748,0,3.36743
,0.650158730,0,0,0,0,0,0,0.00273975,0.496424,0,0,0,0.0385905,0,0,2.40707,0.027027,0,0,0.15079,3.85813,0,0.0249867,0,3.43522
,0.696598639,0,0,0,0,0,0,0,0.501839,0,0,0,0.0366318,0,0,2.30269,0.0110656,0,0,0.1686,3.92364,0,0.0866143,0,3.40755
,0.743038548,0,0,0,0,0,0,0,0.511456,0,0,0,0.0357265,0,0,2.29606,0,0,0,0.0999742,3.93342,0,0.0889357,0,3.38068
,0.789478458,0,0,0,0,0,0,0,0.501592,0,0,0,0.0371316,0,0,2.39881,0,0,0,0.0670599,4.00133,0,0.0608509,0,3.29142
,0.835918367,0,0,0,0,0,0,0,0.476564,0.00242753,0,0,0.0402808,0,0,2.4321,0,0,0,0.0543505,4.108,0.0136341,0.0431975,0,3.12031
,0.882358276,0,0,0,0,0,0,0,0.482392,0.00711805,0,0,0.0426552,0,0,2.50472,0,0,0,0.0190035,4.1722,0.0399782,0.00516579,0,3.016
,0.928798185,0,0,0,0,0,0,0,0.50613,0,0,0,0.0421721,0,0,2.49637,0,0,0,0.00301436,4.15511,0,0.0518457,0,3.05594
,0.975238095,0,0,0,0,0,0,0,0.51425,0,0,0,0.0408015,0,0,2.42646,0,0,0,0.0129758,3.98606,0,0.160872,0,3.16904
,1.021678004,0,0,0,0,0,0,0,0.503333,0,0,0,0.0391734,0,0,2.46377,0,0,0,0.0218364,3.57312,0,0.209117,0,3.33189
,1.068117913,0,0,0,0,0,0,0,0.50847,0,0,0,0.0391131,0,0,2.44806,0,0,0,0.0834932,3.4735,0,0.193472,0,3.37146
,1.114557823,0,0,0,0,0,0,0,0.554184,0,0,0,0.0405423,0,0,2.41025,0,0,0,0.0288447,3.89738,0,0.143752,0,3.31501
,1.160997732,0,0,0,0,0,0,0,0.559156,0,0,0,0.0425799,0,0,2.47098,0,0,0,0,4.22623,0,0.0823745,0,3.20667
,1.207437641,0,0,0,0,0,0,0,0.555497,0,0,0,0.0435313,0,0,2.48532,0,0,0,0,4.34536,0,0.0337114,0,3.05569
,1.253877551,0,0,0,0,0,0,0,0.546921,0,0,0,0.0434904,0,0,2.54959,0,0,0,0,4.35124,0,0.0423374,0,2.89456
,1.300317460,0,0,0,0,0,0,0,0.529428,0,0,0,0.0431768,0,0,2.55,0,0,0,0,4.25554,0,0.100204,0,3.05017
,1.346757369,0,0,0,0,0,0,0,0.497646,0,0,0,0.0429129,0,0,2.52681,0,0,0,0.00330686,4.08468,0,0.127,0,3.17936
,1.393197278,0,0,0,0,0,0,0,0.430919,0,0,0,0.04273,0,0,2.53339,0,0,0,0,3.89398,0,0.0611857,0,3.23527
,1.439637188,0,0,0,0,0,0,0,0.44862,0,0,0,0.0423561,0,0,2.4704,0,0,0,0,3.95381,0,0,0,3.20599
,1.486077097,0,0,0,0,0,0,0,0.487129,0,0,0,0.0421251,0,0,2.40447,0,0,0,0,4.11361,0,0,0,3.12077
,1.532517006,0,0,0,0,0,0,0,0.505857,0,0,0,0.042817,0,0,2.40745,0,0,0,0,4.26287,0,0,0,3.01183
,1.578956916,0,0,0,0,0,0,0,0.501917,0.00309661,0,0,0.0443085,0,0,2.3337,0,0,0,0,4.28311,0.017392,0,0,2.96224
,1.625396825,0,0,0,0,0,0,0,0.455798,0.014782,0,0,0.0462879,0,0,2.19881,0,0,0,0,4.23534,0.0830226,0,0,2.93958
,1.671836734,0,0.0618889,0.0433825,0,0,0,0,2.38656,0.12995,0,0,0.228141,0,0.0584543,1.80794,0,0,0,0,4.4324,0.0640581,0,0,2.71214
,1.718276643,0,0.173444,0.0531264,0,0,0,0,2.48334,0.0418831,0,0,0.227927,0,0.163818,1.78214,0,0,0,0,4.40158,0.020646,0,0,2.64772
,1.764716553,0,0.14063,0.0862287,0,0,0,0,2.56467,0.00862711,0,0,0.238035,0,0.132826,1.83581,0,0,0,0,4.33908,0.00425268,0,0,2.63424
,1.811156462,0,0.0455611,0.101617,0,0,0,0,2.55997,0.00977861,0,0,0.219251,0,0.0430326,1.97288,0,0,0,0,4.37054,0.0048203,0,0,2.44091
,1.857596371,0,0.0120488,0.0701445,0,0,0,0.013869,2.56577,0.00914002,0,0,0.0391285,0,0.0113801,2.18029,0,0,0,0.00564641,4.40633,0.00450551,0,0,2.0664
,1.904036281,0,0,0.0341415,0,0,0,0.02192,2.64942,0.00196456,0,0,0.0373855,0,0,2.16499,0,0,0,0.00892416,4.42365,0.000968419,0,0,2.11644
,1.950476190,0,0.0727054,0.0459393,0,0,0,0.00394187,2.69341,0,0,0,0.0355454,0,0.0686705,2.09119,0,0,0,0.00160483,4.37758,0,0,0,2.37264
,1.996916099,0,0.348638,0.0881867,0,0,0,0,2.68418,0,0,0,0.0317438,0,0.32929,2.08251,0,0,0,0,4.2981,0,0,0,2.38555
,2.043356009,0.152461,0.413525,0.132301,0,0,0,0,2.66432,0,0,0,0.0243109,0.123377,0.390576,2.20173,0,0,0,0,3.99238,0,0,0,2.26815
,2.089795918,0.49036,0.183633,0.1182,0,0,0,0.0548247,2.59947,0,0,0,0.210027,0.396816,0.173442,2.30594,0,0,0,0.0223205,3.47827,0,0,0,2.28751
,2.136235827,0.80591,0,0.115912,0,0,0,0.107453,2.48712,0,0,0,0.10195,0.65217,0,2.4008,0,0,0,0.0437465,3.58281,0.00259327,0,0,2.15106
,2.182675736,0.927412,0,0.112843,0,0,0,0.186719,2.41524,0,0,0,0.0625185,0.750493,0,2.41503,0,0,0,0.0760177,3.73373,0.0125698,0,0,1.92977
,2.229115646,0.926896,0,0.12389,0,0,0,0.354901,2.48317,0,0,0,0.00885365,0.750076,0,2.3724,0,0,0,0.144489,3.85919,0.0178703,0,0,1.6592
,2.275555555,0,0,0,0,0,0,0,0.559528,0,0,0,0.00747286,0,0,2.39598,0,0,0,0,4.22278,0.0124287,0,0,1.54878
,2.321995464,0.148238,0,0.124192,0,0,0,0,2.41398,0.333339,0,0.00114644,0.0193164,0.119959,0,2.03232,0,0,0,0,4.2691,0.17437,0,0.0189788,1.65763
,2.368435374,0.303045,0,0,0.0958221,0.0375146,0,0,2.31127,0.165162,0,0,0.133743,0.245234,0,1.21441,0.615662,0.0627475,0,0,4.13077,0.0957079,0,0,2.43444
,2.414875283,0.899612,0,0,0.287789,0.00218363,0,0,0.569287,0,0,0,0.360032,0.727996,0,0.885388,1.49762,0.00365238,0,0.0324144,3.389,0.0124257,0,0,3.05677
,2.461315192,0.00101162,0,0,0,0,0,0.0239365,0.501738,0,0,0,0.0381615,0.197477,0,0.613809,2.09593,0,0,0.260002,3.33879,0.0026141,0,0.109485,3.00669
,2.507755102,0.00104676,0,0,0,0,0,0.0620011,0.364997,0,0.0207566,0,0.0285586,0.204337,0,0.146348,2.74383,0,0,0.87542,2.70194,0,0.186364,0.0628293,3.03249
,2.554195011,0.00102694,0,0,0,0,0,0.0695367,0.331538,0,0.0315591,0,0.026121,0.200468,0,0,3.11105,0,0,1.01312,2.19169,0,0.283354,0.0386918,3.1496
,2.600634920,0,0,0,0,0,0,0.0649097,0.305121,0,0.0246718,0,0.0337079,0,0,0,3.21595,0,0,0.94188,2.02592,0,0.221517,0.082941,3.3129
,2.647074829,0,0,0,0,0,0,0,0,0,0.0255339,0,0.0385781,0,0,0,3.19944,0,0,0.952604,1.45247,0,0.229257,0.145909,3.5222
,2.693514739,0,0,0,0,0,0,0,0,0,0,0,0.0408675,0,0,0.0168568,3.2561,0,0,1.151,1.35503,0,0,0.117584,3.60264
,2.739954648,0,0,0,0,0,0,0,0,0,0,0,0.0438523,0,0,0.0042152,3.3156,0,0,1.46502,1.16756,0,0,0.0867683,3.61998
,2.786394557,0,0,0,0,0,0,0,0,0,0,0,0.0490195,0,0,0,3.2798,0,0,1.87022,0.910991,0,0,0.0601549,3.6529
,2.832834467,0,0,0,0,0,0,0,0,0,0,0,0.049139,0,0,0,3.07874,0,0,1.98754,0.889994,0,0,0.0965892,3.5513
,2.879274376,0,0,0,0,0,0,0,0,0,0,0,0.0470281,0,0,0,3.01191,0,0,1.88576,1.20989,0,0,0.0951692,3.49531
,2.925714285,0,0,0,0,0,0,0,0,0,0,0,0.0463572,0,0,0,3.22449,0,0,1.73293,1.34076,0,0,0.0130224,3.53426
,2.972154195,0,0,0,0,0,0,0,0,0,0,0,0.04504,0,0.012987,0,3.31581,0,0,1.56414,1.38152,0,0,0,3.6451
,3.018594104,0,0,0,0,0,0,0,0,0,0,0,0.0467489,0,0.00502865,0,3.33399,0,0,1.61467,1.2993,0,0,9.49983e-06,3.69987
,3.065034013,0,0,0,0,0,0,0,0,0,0,0,0.0507987,0,0,0,3.28105,0,0,1.7837,0.988219,0,0,1.8946e-05,3.67849
,3.111473922,0,0,0,0,0,0,0,0,0,0,0,0.0522509,0,0,0,3.31065,0,0,1.82839,0.819005,0,0,0,3.481
,3.157913832,0,0,0,0,0,0,0,0,0,0,0,0.0520224,0,0,0,3.29572,0,0,1.74748,0.950184,0,0,0.031724,3.43453
,3.204353741,0,0,0,0,0,0,0,0,0,0,0,0.0511387,0,0,0,3.26983,0,0,1.55091,1.19525,0,0,0.0695311,3.44274
,3.250793650,0,0,0,0,0,0,0,0,0,0,0,0.04939,0,0,0,3.24764,0,0,1.38243,1.20581,0,0,0.0981445,3.40102
